,symbol,date,mcap_usd
250,apt,27-06-2023,1507648169.8236697
251,apt,28-06-2023,1543215939.3221164
252,apt,29-06-2023,1445082856.095849
253,apt,30-06-2023,1499028326.0326076
254,apt,01-07-2023,1515588254.3025205
255,apt,02-07-2023,1531587313.7371483
256,apt,03-07-2023,1531022410.777849
257,apt,04-07-2023,1567817920.9659832
258,apt,05-07-2023,1628028469.9309075
259,apt,06-07-2023,1553927119.151266
260,apt,07-07-2023,1497240657.543613
261,apt,08-07-2023,1513384873.8644772
262,apt,09-07-2023,1482972771.99038
263,apt,10-07-2023,1487538351.4773407
264,apt,11-07-2023,1489214653.7577171
265,apt,12-07-2023,1481135697.442997
266,apt,13-07-2023,1471857983.558072
267,apt,14-07-2023,1626708432.182907
268,apt,15-07-2023,1583545642.6051598
269,apt,16-07-2023,1605365030.3776352
270,apt,17-07-2023,1596130684.7471514
271,apt,18-07-2023,1696341904.4683232
272,apt,19-07-2023,1638939688.0904746
273,apt,20-07-2023,1636395331.2280412
274,apt,21-07-2023,1607365695.9387193
275,apt,22-07-2023,1632676624.796034
276,apt,23-07-2023,1662875194.5514152
277,apt,24-07-2023,1646177676.423767
278,apt,25-07-2023,1530639319.9067633
279,apt,26-07-2023,1515382718.2206862
280,apt,27-07-2023,1526228210.2963386
281,apt,28-07-2023,1537833651.0906029
282,apt,29-07-2023,1540527987.200828
283,apt,30-07-2023,1556629223.4969082
284,apt,31-07-2023,1534869429.1414268
285,apt,01-08-2023,1540496630.230097
286,apt,02-08-2023,1538133863.3824985
287,apt,03-08-2023,1500753471.398414
288,apt,04-08-2023,1483757063.3101385
289,apt,05-08-2023,1467117726.6566343
290,apt,06-08-2023,1472421411.42853
291,apt,07-08-2023,1468887985.8729603
292,apt,08-08-2023,1461695111.3202198
293,apt,09-08-2023,1473037120.5911708
294,apt,10-08-2023,1624395483.6792626
295,apt,11-08-2023,1577903338.7754264
296,apt,12-08-2023,1563613850.6930814
297,apt,13-08-2023,1585216173.4914682
298,apt,14-08-2023,1587625972.8948743
299,apt,15-08-2023,1593945357.3895688
300,apt,16-08-2023,1473726876.3354568
301,apt,17-08-2023,1396851597.565863
302,apt,18-08-2023,1282477758.1181903
